,tweet_id,created_at,retweet_count,favorite_count,stages_of_dogs,source
342,821044531881721856,2017-01-16 17:20:45+00:00,2636,14021,,Twitter for iPhone
343,820749716845686786,2017-01-15 21:49:15+00:00,11525,34984,,Twitter for iPhone
344,820690176645140481,2017-01-15 17:52:40+00:00,3716,13518,,Twitter for iPhone
346,820314633777061888,2017-01-14 17:00:24+00:00,648,3706,,Twitter for iPhone
347,820078625395449857,2017-01-14 01:22:35+00:00,7246,21979,,Twitter for iPhone
348,819952236453363712,2017-01-13 17:00:21+00:00,1369,5927,puppo,Twitter for iPhone
349,819924195358416896,2017-01-13 15:08:56+00:00,5607,14305,doggo,Twitter for iPhone
350,819711362133872643,2017-01-13 01:03:12+00:00,3604,14916,,Twitter for iPhone
351,819588359383371776,2017-01-12 16:54:26+00:00,2271,10606,,Twitter for iPhone
352,819347104292290561,2017-01-12 00:55:47+00:00,1383,8008,,Twitter for iPhone
353,819227688460238848,2017-01-11 17:01:16+00:00,7733,25652,,Twitter for iPhone
356,819006400881917954,2017-01-11 02:21:57+00:00,21794,49960,doggo,Twitter for iPhone
357,819004803107983360,2017-01-11 02:15:36+00:00,42228,95450,doggo,Twitter for iPhone
358,818627210458333184,2017-01-10 01:15:10+00:00,8564,24597,,Twitter for iPhone
359,818614493328580609,2017-01-10 00:24:38+00:00,2982,10971,,Twitter for iPhone
361,818536468981415936,2017-01-09 19:14:36+00:00,2873,12127,,Twitter for iPhone
362,818259473185828864,2017-01-09 00:53:55+00:00,2621,12197,,Twitter for iPhone
363,818145370475810820,2017-01-08 17:20:31+00:00,3014,13671,,Twitter for iPhone
364,817827839487737858,2017-01-07 20:18:46+00:00,31314,57622,,Twitter for iPhone
365,817777686764523521,2017-01-07 16:59:28+00:00,3084,11901,"doggo, pupper",Twitter for iPhone
366,817536400337801217,2017-01-07 01:00:41+00:00,3505,13105,,Twitter for iPhone
367,817423860136083457,2017-01-06 17:33:29+00:00,17504,38260,,Twitter for iPhone
368,817415592588222464,2017-01-06 17:00:38+00:00,1131,6267,,Twitter for iPhone
370,817171292965273600,2017-01-06 00:49:53+00:00,2326,9690,,Twitter for iPhone
371,817120970343411712,2017-01-05 21:29:55+00:00,3011,13367,,Twitter for iPhone
372,817056546584727552,2017-01-05 17:13:55+00:00,1927,9517,,Twitter for iPhone
374,816816676327063552,2017-01-05 01:20:46+00:00,2361,11071,,Twitter for iPhone
375,816697700272001025,2017-01-04 17:27:59+00:00,2545,10905,,Twitter for iPhone
376,816450570814898180,2017-01-04 01:05:59+00:00,9366,33961,,Twitter for iPhone
377,816336735214911488,2017-01-03 17:33:39+00:00,2269,9564,,Twitter for iPhone
378,816091915477250048,2017-01-03 01:20:49+00:00,2500,9927,,Twitter for iPhone
380,815990720817401858,2017-01-02 18:38:42+00:00,1207,5545,,Twitter for iPhone
381,815966073409433600,2017-01-02 17:00:46+00:00,9907,25057,pupper,Twitter for iPhone
382,815736392542261248,2017-01-02 01:48:06+00:00,2625,10937,,Twitter for iPhone
383,815639385530101762,2017-01-01 19:22:38+00:00,1918,9161,,Twitter for iPhone
384,815390420867969024,2017-01-01 02:53:20+00:00,4407,11467,,Twitter for iPhone
385,814986499976527872,2016-12-31 00:08:17+00:00,1505,8485,pupper,Twitter for iPhone
386,814638523311648768,2016-12-30 01:05:33+00:00,3130,12511,,Twitter for iPhone
387,814530161257443328,2016-12-29 17:54:58+00:00,2156,9629,,Twitter for iPhone
388,814153002265309185,2016-12-28 16:56:16+00:00,10080,32000,,Twitter for iPhone
390,813910438903693312,2016-12-28 00:52:25+00:00,2194,10342,doggo,Twitter for iPhone
391,813812741911748608,2016-12-27 18:24:12+00:00,16267,40402,,Twitter for iPhone
392,813800681631023104,2016-12-27 17:36:16+00:00,2060,9300,,Twitter for iPhone
393,813217897535406080,2016-12-26 03:00:30+00:00,8476,20783,,Twitter for iPhone
394,813202720496779264,2016-12-26 02:00:11+00:00,2090,10192,doggo,Twitter for iPhone
395,813187593374461952,2016-12-26 01:00:05+00:00,5096,22085,,Twitter for iPhone
396,813172488309972993,2016-12-26 00:00:03+00:00,2236,10384,,Twitter for iPhone
397,813157409116065792,2016-12-25 23:00:08+00:00,2557,8588,,Twitter for iPhone
398,813142292504645637,2016-12-25 22:00:04+00:00,2728,9361,,Twitter for iPhone
399,813127251579564032,2016-12-25 21:00:18+00:00,3652,13242,doggo,Twitter for iPhone
400,813112105746448384,2016-12-25 20:00:07+00:00,3225,11515,,Twitter for iPhone
401,813096984823349248,2016-12-25 19:00:02+00:00,4207,11694,doggo,Twitter for iPhone
402,813081950185472002,2016-12-25 18:00:17+00:00,3220,10989,,Twitter for iPhone
403,813066809284972545,2016-12-25 17:00:08+00:00,2276,8865,,Twitter for iPhone
404,813051746834595840,2016-12-25 16:00:16+00:00,8503,23337,,Twitter for iPhone
405,812781120811126785,2016-12-24 22:04:54+00:00,2191,8380,,Twitter for iPhone
406,812709060537683968,2016-12-24 17:18:34+00:00,1665,7373,,Twitter for iPhone
407,812503143955202048,2016-12-24 03:40:19+00:00,1424,6787,,Twitter for iPhone
408,812466873996607488,2016-12-24 01:16:12+00:00,2231,8900,,Twitter for iPhone
409,812372279581671427,2016-12-23 19:00:19+00:00,4252,15224,,Twitter for iPhone
410,811985624773361665,2016-12-22 17:23:53+00:00,1647,8102,,Twitter for iPhone
411,811744202451197953,2016-12-22 01:24:33+00:00,1884,8429,,Twitter for iPhone
412,811627233043480576,2016-12-21 17:39:46+00:00,3650,14265,,Twitter for iPhone
413,811386762094317568,2016-12-21 01:44:13+00:00,7444,23302,pupper,Twitter for iPhone
414,810984652412424192,2016-12-19 23:06:23+00:00,1655,5927,,Twitter for iPhone
415,810896069567610880,2016-12-19 17:14:23+00:00,2090,10093,,Twitter for iPhone
416,810657578271330305,2016-12-19 01:26:42+00:00,3057,12192,,Twitter for iPhone
417,810284430598270976,2016-12-18 00:43:57+00:00,13369,39640,,Twitter for iPhone
418,810254108431155201,2016-12-17 22:43:27+00:00,3901,16380,,Twitter for iPhone
419,809920764300447744,2016-12-17 00:38:52+00:00,4521,17250,,Twitter for iPhone
421,809448704142938112,2016-12-15 17:23:04+00:00,1696,7727,,Twitter for iPhone
422,809220051211603969,2016-12-15 02:14:29+00:00,6554,22246,,Twitter for iPhone
423,809084759137812480,2016-12-14 17:16:53+00:00,4046,14685,,Twitter for iPhone
424,808838249661788160,2016-12-14 00:57:20+00:00,3536,11271,,Twitter for iPhone
425,808733504066486276,2016-12-13 18:01:07+00:00,2509,8784,pupper,Twitter for iPhone
426,808501579447930884,2016-12-13 02:39:32+00:00,3007,12595,,Twitter for iPhone
428,808106460588765185,2016-12-12 00:29:28+00:00,2525,9701,"doggo, pupper",Twitter for iPhone
429,808001312164028416,2016-12-11 17:31:39+00:00,4098,14015,,Twitter for iPhone
430,807621403335917568,2016-12-10 16:22:02+00:00,4288,16236,pupper,Twitter for iPhone
431,807106840509214720,2016-12-09 06:17:20+00:00,56625,107015,,Twitter for iPhone
433,807010152071229440,2016-12-08 23:53:08+00:00,4418,14514,,Twitter for iPhone
434,806629075125202948,2016-12-07 22:38:52+00:00,37911,75639,,Twitter for iPhone
435,806542213899489280,2016-12-07 16:53:43+00:00,2752,11363,,Twitter for iPhone
437,806219024703037440,2016-12-06 19:29:28+00:00,1388,7145,,Twitter for iPhone
439,805932879469572096,2016-12-06 00:32:26+00:00,2209,9178,,Twitter for iPhone
440,805826884734976000,2016-12-05 17:31:15+00:00,2132,7335,,Twitter for iPhone
441,805520635690676224,2016-12-04 21:14:20+00:00,1905,6368,,Twitter for iPhone
442,805487436403003392,2016-12-04 19:02:24+00:00,2929,9773,,Twitter for iPhone
443,805207613751304193,2016-12-04 00:30:29+00:00,1972,8680,,Twitter for iPhone
444,804738756058218496,2016-12-02 17:27:25+00:00,4480,15326,,Twitter for iPhone
446,804026241225523202,2016-11-30 18:16:08+00:00,18876,49774,,Twitter for iPhone
447,803773340896923648,2016-11-30 01:31:12+00:00,3220,11203,puppo,Twitter for iPhone
449,803638050916102144,2016-11-29 16:33:36+00:00,4828,12270,pupper,Twitter for iPhone
450,803380650405482500,2016-11-28 23:30:47+00:00,2169,8601,,Twitter for iPhone
451,803276597545603072,2016-11-28 16:37:19+00:00,2887,11207,,Twitter for iPhone
452,802952499103731712,2016-11-27 19:09:28+00:00,2336,10085,,Twitter for iPhone
454,802572683846291456,2016-11-26 18:00:13+00:00,2926,9959,,Twitter for iPhone
455,802323869084381190,2016-11-26 01:31:31+00:00,6808,18124,,Twitter for iPhone
456,802265048156610565,2016-11-25 21:37:47+00:00,1573,7039,"doggo, pupper",Twitter for iPhone
458,802239329049477120,2016-11-25 19:55:35+00:00,3040,10132,puppo,Twitter for iPhone
459,801958328846974976,2016-11-25 01:18:59+00:00,1992,8608,,Twitter for iPhone
460,801538201127157760,2016-11-23 21:29:33+00:00,2391,9141,,Twitter for iPhone
461,801285448605831168,2016-11-23 04:45:12+00:00,960,6802,,Twitter for iPhone
462,801167903437357056,2016-11-22 20:58:07+00:00,6961,27386,,Twitter for iPhone
463,801115127852503040,2016-11-22 17:28:25+00:00,2429,8992,"doggo, pupper",Twitter for iPhone
464,800751577355128832,2016-11-21 17:23:47+00:00,3214,11701,,Twitter for iPhone
465,800513324630806528,2016-11-21 01:37:04+00:00,3495,14685,,Twitter for iPhone
466,800459316964663297,2016-11-20 22:02:27+00:00,2489,10538,pupper,Twitter for iPhone
468,800388270626521089,2016-11-20 17:20:08+00:00,3265,12456,floofer,Twitter for iPhone
469,800141422401830912,2016-11-20 00:59:15+00:00,2980,17092,,Twitter for iPhone
470,800018252395122689,2016-11-19 16:49:49+00:00,15351,31768,doggo,Twitter for iPhone
472,799757965289017345,2016-11-18 23:35:32+00:00,2506,9390,doggo,Twitter for iPhone
473,799422933579902976,2016-11-18 01:24:14+00:00,2213,8965,,Twitter for iPhone
474,799297110730567681,2016-11-17 17:04:16+00:00,3227,11065,,Twitter for iPhone
475,799063482566066176,2016-11-17 01:35:54+00:00,2863,9058,,Twitter for iPhone
476,798933969379225600,2016-11-16 17:01:16+00:00,5203,14712,,Twitter for iPhone
477,798925684722855936,2016-11-16 16:28:21+00:00,1663,8246,,Twitter for iPhone
485,798209839306514432,2016-11-14 17:03:50+00:00,2954,11548,,Twitter for iPhone
486,797971864723324932,2016-11-14 01:18:12+00:00,3652,13018,pupper,Twitter for iPhone
487,797545162159308800,2016-11-12 21:02:38+00:00,5656,16198,,Twitter for iPhone
488,797236660651966464,2016-11-12 00:36:46+00:00,7726,22328,,Twitter for iPhone
489,796865951799083009,2016-11-11 00:03:42+00:00,2198,8564,,Twitter for iPhone
490,796759840936919040,2016-11-10 17:02:03+00:00,3562,13256,,Twitter for iPhone
491,796484825502875648,2016-11-09 22:49:15+00:00,2042,8472,doggo,Twitter for iPhone
492,796387464403357696,2016-11-09 16:22:22+00:00,4861,12334,,Twitter for iPhone
494,796149749086875649,2016-11-09 00:37:46+00:00,16628,36177,,Twitter for iPhone
495,796116448414461957,2016-11-08 22:25:27+00:00,2813,10139,,Twitter for iPhone
496,796080075804475393,2016-11-08 20:00:55+00:00,2703,9469,,Twitter for iPhone
497,796031486298386433,2016-11-08 16:47:50+00:00,4284,12071,,Twitter for iPhone
498,795464331001561088,2016-11-07 03:14:10+00:00,27728,55683,doggo,Twitter for iPhone
499,795400264262053889,2016-11-06 22:59:35+00:00,3323,11270,,Twitter for iPhone
500,795076730285391872,2016-11-06 01:33:58+00:00,6288,18139,,Twitter for iPhone
502,794926597468000259,2016-11-05 15:37:24+00:00,2697,11492,,Twitter for iPhone
504,794332329137291264,2016-11-04 00:15:59+00:00,3088,10686,,Twitter for iPhone
505,794205286408003585,2016-11-03 15:51:10+00:00,3895,10314,pupper,Twitter for iPhone
506,793962221541933056,2016-11-02 23:45:19+00:00,5711,18910,,Twitter for iPhone
507,793845145112371200,2016-11-02 16:00:06+00:00,2187,10295,,Twitter for iPhone
509,793601777308463104,2016-11-01 23:53:02+00:00,1908,8926,,Twitter for iPhone
510,793500921481273345,2016-11-01 17:12:16+00:00,2786,11953,,Twitter for iPhone
511,793286476301799424,2016-11-01 03:00:09+00:00,10723,27597,,Twitter for iPhone
512,793271401113350145,2016-11-01 02:00:14+00:00,2763,9677,,Twitter for iPhone
513,793256262322548741,2016-11-01 01:00:05+00:00,9714,22350,,Twitter for iPhone
514,793241302385262592,2016-11-01 00:00:38+00:00,3812,11780,,Twitter for iPhone
515,793226087023144960,2016-10-31 23:00:11+00:00,3338,11001,,Twitter for iPhone
516,793210959003287553,2016-10-31 22:00:04+00:00,3301,9997,,Twitter for iPhone
517,793195938047070209,2016-10-31 21:00:23+00:00,6547,17063,puppo,Twitter for iPhone
518,793180763617361921,2016-10-31 20:00:05+00:00,2310,7740,,Twitter for iPhone
519,793165685325201412,2016-10-31 19:00:10+00:00,3238,10478,,Twitter for iPhone
520,793150605191548928,2016-10-31 18:00:14+00:00,1984,6909,,Twitter for iPhone
521,793135492858580992,2016-10-31 17:00:11+00:00,2893,7214,,Twitter for iPhone
522,793120401413079041,2016-10-31 16:00:13+00:00,4551,14202,,Twitter for iPhone
523,792883833364439040,2016-10-31 00:20:11+00:00,4964,12666,,Twitter for iPhone
524,792773781206999040,2016-10-30 17:02:53+00:00,1963,8209,,Twitter for iPhone
525,792394556390137856,2016-10-29 15:55:58+00:00,4998,15128,,Twitter for iPhone
526,792050063153438720,2016-10-28 17:07:05+00:00,2088,8029,,Twitter for iPhone
527,791672322847637504,2016-10-27 16:06:04+00:00,3661,13129,,Twitter for iPhone
528,791406955684368384,2016-10-26 22:31:36+00:00,4797,14670,,Twitter for iPhone
529,791312159183634433,2016-10-26 16:14:55+00:00,2963,9841,,Twitter for iPhone
531,790987426131050500,2016-10-25 18:44:32+00:00,2483,11089,,Twitter for iPhone
532,790946055508652032,2016-10-25 16:00:09+00:00,5496,18601,puppo,Twitter for iPhone
534,790698755171364864,2016-10-24 23:37:28+00:00,2203,9158,,Twitter for iPhone
535,790581949425475584,2016-10-24 15:53:19+00:00,8183,22473,,Twitter for iPhone
536,790337589677002753,2016-10-23 23:42:19+00:00,2167,8740,,Twitter for iPhone
537,790277117346975746,2016-10-23 19:42:02+00:00,3732,14081,,Twitter for iPhone
538,789986466051088384,2016-10-23 00:27:05+00:00,2704,10369,,Twitter for iPhone
539,789628658055020548,2016-10-22 00:45:17+00:00,2080,8448,,Twitter for iPhone
540,789599242079838210,2016-10-21 22:48:24+00:00,2279,7620,,Twitter for iPhone
541,789530877013393408,2016-10-21 18:16:44+00:00,3942,13188,,Twitter for iPhone
542,789268448748703744,2016-10-21 00:53:56+00:00,3014,10196,,Twitter for iPhone
543,789137962068021249,2016-10-20 16:15:26+00:00,3244,10875,,Twitter for iPhone
544,788908386943430656,2016-10-20 01:03:11+00:00,14409,30653,,Twitter for iPhone
545,788765914992902144,2016-10-19 15:37:03+00:00,12014,30658,,Twitter for iPhone
546,788412144018661376,2016-10-18 16:11:17+00:00,5990,16060,,Twitter for iPhone
547,788178268662984705,2016-10-18 00:41:57+00:00,2488,8100,,Twitter for iPhone
548,788150585577050112,2016-10-17 22:51:57+00:00,1510,6865,,Twitter for iPhone
550,788039637453406209,2016-10-17 15:31:05+00:00,1535,6867,,Twitter for iPhone
551,787810552592695296,2016-10-17 00:20:47+00:00,3540,9717,,Twitter for iPhone
552,787717603741622272,2016-10-16 18:11:26+00:00,3240,11416,puppo,Twitter for iPhone
553,787397959788929025,2016-10-15 21:01:17+00:00,3300,12120,,Twitter for iPhone
554,787322443945877504,2016-10-15 16:01:13+00:00,2032,8726,,Twitter for iPhone
555,786963064373534720,2016-10-14 16:13:10+00:00,9327,29725,,Twitter for iPhone
556,786709082849828864,2016-10-13 23:23:56+00:00,7069,20296,,Twitter for iPhone
557,786664955043049472,2016-10-13 20:28:35+00:00,2996,11957,,Twitter for iPhone
558,786595970293370880,2016-10-13 15:54:28+00:00,3601,10497,,Twitter for iPhone
559,786363235746385920,2016-10-13 00:29:39+00:00,4072,12189,doggo,Twitter for iPhone
560,786233965241827333,2016-10-12 15:55:59+00:00,5571,17178,,Twitter for iPhone
562,785927819176054784,2016-10-11 19:39:28+00:00,3652,12696,,Twitter for iPhone
563,785872687017132033,2016-10-11 16:00:24+00:00,2130,7489,,Twitter for iPhone
564,785639753186217984,2016-10-11 00:34:48+00:00,2561,8735,"doggo, pupper",Twitter for iPhone
565,785533386513321988,2016-10-10 17:32:08+00:00,2334,10183,,Twitter for iPhone
566,785264754247995392,2016-10-09 23:44:41+00:00,1911,8128,,Twitter for iPhone
567,785170936622350336,2016-10-09 17:31:53+00:00,5639,13491,,Twitter for iPhone
568,784826020293709826,2016-10-08 18:41:19+00:00,3712,11310,,Twitter for iPhone
569,784517518371221505,2016-10-07 22:15:26+00:00,2970,10039,,Twitter for iPhone
570,784431430411685888,2016-10-07 16:33:21+00:00,1491,6329,,Twitter for iPhone
571,783839966405230592,2016-10-06 01:23:05+00:00,12643,33689,,Twitter for iPhone
572,783821107061198850,2016-10-06 00:08:09+00:00,2269,8209,,Twitter for iPhone
573,783695101801398276,2016-10-05 15:47:27+00:00,3737,11650,,Twitter for iPhone
574,783466772167098368,2016-10-05 00:40:09+00:00,2608,9468,,Twitter for iPhone
575,783391753726550016,2016-10-04 19:42:03+00:00,6441,18908,,Twitter for iPhone
577,783334639985389568,2016-10-04 15:55:06+00:00,13616,32651,,Twitter for iPhone
578,783085703974514689,2016-10-03 23:25:55+00:00,2565,9112,,Twitter for iPhone
579,782969140009107456,2016-10-03 15:42:44+00:00,8521,26949,,Twitter for iPhone
580,782747134529531904,2016-10-03 01:00:34+00:00,1604,8310,doggo,Twitter for iPhone
581,782722598790725632,2016-10-02 23:23:04+00:00,6238,19250,,Twitter for iPhone
582,782598640137187329,2016-10-02 15:10:30+00:00,2184,8694,,Twitter for iPhone
583,782305867769217024,2016-10-01 19:47:08+00:00,6470,18630,doggo,Twitter for iPhone
585,781955203444699136,2016-09-30 20:33:43+00:00,3920,12357,,Twitter for iPhone
586,781661882474196992,2016-09-30 01:08:10+00:00,3129,11634,,Twitter for iPhone
587,781524693396357120,2016-09-29 16:03:01+00:00,6426,23163,,Twitter for iPhone
588,781251288990355457,2016-09-28 21:56:36+00:00,2458,9428,,Twitter for iPhone
589,781163403222056960,2016-09-28 16:07:23+00:00,3168,10895,,Twitter for iPhone
590,780931614150983680,2016-09-28 00:46:20+00:00,8536,24192,puppo,Twitter for iPhone
591,780858289093574656,2016-09-27 19:54:58+00:00,2328,8033,,Twitter for iPhone
592,780800785462489090,2016-09-27 16:06:28+00:00,1505,6141,,Twitter for iPhone
593,780601303617732608,2016-09-27 02:53:48+00:00,3839,13525,,Twitter for iPhone
594,780543529827336192,2016-09-26 23:04:13+00:00,2032,7040,,Twitter for iPhone
597,780459368902959104,2016-09-26 17:29:48+00:00,1224,5892,,Twitter for iPhone
598,780192070812196864,2016-09-25 23:47:39+00:00,2589,9712,,Twitter for iPhone
599,779834332596887552,2016-09-25 00:06:08+00:00,8237,21252,,Twitter for iPhone
600,779377524342161408,2016-09-23 17:50:56+00:00,3613,9831,pupper,Twitter for iPhone
601,779123168116150273,2016-09-23 01:00:13+00:00,4207,13206,,Twitter for iPhone
602,779056095788752897,2016-09-22 20:33:42+00:00,5247,16500,,Twitter for iPhone
603,778990705243029504,2016-09-22 16:13:51+00:00,8437,22342,,Twitter for iPhone
604,778748913645780993,2016-09-22 00:13:04+00:00,1562,7717,,Twitter for iPhone
605,778650543019483137,2016-09-21 17:42:10+00:00,1729,6430,,Twitter for iPhone
606,778624900596654080,2016-09-21 16:00:17+00:00,1176,5177,,Twitter for iPhone
607,778408200802557953,2016-09-21 01:39:11+00:00,5023,15135,,Twitter for iPhone
609,778383385161035776,2016-09-21 00:00:35+00:00,1271,6515,,Twitter for iPhone
610,778286810187399168,2016-09-20 17:36:50+00:00,3836,11576,,Twitter for iPhone
611,778039087836069888,2016-09-20 01:12:28+00:00,3065,9417,pupper,Twitter for iPhone
612,778027034220126208,2016-09-20 00:24:34+00:00,1885,7320,pupper,Twitter for iPhone
613,777885040357281792,2016-09-19 15:00:20+00:00,1893,7078,,Twitter for iPhone
614,777684233540206592,2016-09-19 01:42:24+00:00,3403,12518,,Twitter for iPhone
616,777621514455814149,2016-09-18 21:33:11+00:00,2910,9742,,Twitter for iPhone
617,777189768882946048,2016-09-17 16:57:35+00:00,4999,15921,,Twitter for iPhone
619,776813020089548800,2016-09-16 16:00:31+00:00,1405,5444,,Twitter for iPhone
620,776477788987613185,2016-09-15 17:48:25+00:00,3249,9858,pupper,Twitter for iPhone
621,776218204058357768,2016-09-15 00:36:55+00:00,18497,33345,floofer,Twitter for iPhone
622,776201521193218049,2016-09-14 23:30:38+00:00,2919,10681,,Twitter for iPhone
623,776113305656188928,2016-09-14 17:40:06+00:00,5068,13102,pupper,Twitter for iPhone
624,776088319444877312,2016-09-14 16:00:49+00:00,179,2045,,Twitter for iPhone
626,775842724423557120,2016-09-13 23:44:54+00:00,3116,13022,,Twitter for iPhone
627,775733305207554048,2016-09-13 16:30:07+00:00,4627,15413,doggo,Twitter for iPhone
628,775729183532220416,2016-09-13 16:13:44+00:00,5302,14361,,Twitter for iPhone
629,775364825476165632,2016-09-12 16:05:54+00:00,3472,8295,doggo,Twitter for iPhone
630,775085132600442880,2016-09-11 21:34:30+00:00,5488,17281,,Twitter for iPhone
631,774757898236878852,2016-09-10 23:54:11+00:00,2035,9462,,Twitter for iPhone
632,774639387460112384,2016-09-10 16:03:16+00:00,2013,7508,,Twitter for iPhone
633,774314403806253056,2016-09-09 18:31:54+00:00,6478,24167,,Twitter for iPhone
634,773985732834758656,2016-09-08 20:45:53+00:00,4492,11925,pupper,Twitter for iPhone
635,773922284943896577,2016-09-08 16:33:46+00:00,1999,7110,,Twitter for iPhone
636,773704687002451968,2016-09-08 02:09:06+00:00,1891,7317,,Twitter for iPhone
637,773670353721753600,2016-09-07 23:52:41+00:00,1501,5935,,Twitter for iPhone
638,773547596996571136,2016-09-07 15:44:53+00:00,7126,24553,pupper,Twitter for iPhone
639,773308824254029826,2016-09-06 23:56:05+00:00,8640,25846,,Twitter for iPhone
640,773247561583001600,2016-09-06 19:52:39+00:00,3699,10414,,Twitter for iPhone
641,773191612633579521,2016-09-06 16:10:20+00:00,4736,11117,,Twitter for iPhone
642,772877495989305348,2016-09-05 19:22:09+00:00,4501,9555,,Twitter Web Client
643,772826264096874500,2016-09-05 15:58:34+00:00,2669,8842,,Twitter for iPhone
645,772193107915964416,2016-09-03 22:02:38+00:00,1612,6665,pupper,Twitter for iPhone
646,772152991789019136,2016-09-03 19:23:13+00:00,1300,4181,,Twitter for iPhone
647,772117678702071809,2016-09-03 17:02:54+00:00,848,4165,,Twitter for iPhone
648,772114945936949249,2016-09-03 16:52:02+00:00,546,3005,,Twitter for iPhone
649,772102971039580160,2016-09-03 16:04:27+00:00,1065,4448,,Twitter for iPhone
650,771770456517009408,2016-09-02 18:03:10+00:00,3924,13356,,Twitter for iPhone
651,771500966810099713,2016-09-02 00:12:18+00:00,3018,9167,,Twitter for iPhone
652,771380798096281600,2016-09-01 16:14:48+00:00,5912,11746,,Twitter for iPhone
654,771136648247640064,2016-09-01 00:04:38+00:00,3357,10223,,Twitter for iPhone
655,771102124360998913,2016-08-31 21:47:27+00:00,1663,6898,,Twitter for iPhone
656,771014301343748096,2016-08-31 15:58:28+00:00,1782,7032,,Twitter for iPhone
657,770787852854652928,2016-08-31 00:58:39+00:00,1415,5498,,Twitter for iPhone
658,770772759874076672,2016-08-30 23:58:40+00:00,1626,5749,,Twitter for iPhone
659,770655142660169732,2016-08-30 16:11:18+00:00,2013,8130,,Twitter for iPhone
660,770414278348247044,2016-08-30 00:14:12+00:00,2390,6987,,Twitter for iPhone
661,770293558247038976,2016-08-29 16:14:30+00:00,1718,6923,,Twitter for iPhone
663,770069151037685760,2016-08-29 01:22:47+00:00,2651,8385,,Twitter for iPhone
664,769940425801170949,2016-08-28 16:51:16+00:00,11131,34948,,Twitter for iPhone
665,769695466921623552,2016-08-28 00:37:54+00:00,1926,7101,,Twitter for iPhone
666,769212283578875904,2016-08-26 16:37:54+00:00,1969,5980,,Twitter for iPhone
667,768970937022709760,2016-08-26 00:38:52+00:00,7574,16017,,Twitter Web Client
668,768855141948723200,2016-08-25 16:58:45+00:00,1034,4660,,Twitter for iPhone
669,768609597686943744,2016-08-25 00:43:02+00:00,1382,4580,,Twitter for iPhone
670,768596291618299904,2016-08-24 23:50:10+00:00,1473,5592,,Twitter for iPhone
671,768473857036525572,2016-08-24 15:43:39+00:00,3958,15110,,Twitter for iPhone
672,768193404517830656,2016-08-23 21:09:14+00:00,4080,12157,doggo,Twitter for iPhone
673,767884188863397888,2016-08-23 00:40:31+00:00,1634,5309,,Twitter for iPhone
674,767754930266464257,2016-08-22 16:06:54+00:00,6221,17814,,Twitter for iPhone
675,767500508068192258,2016-08-21 23:15:55+00:00,2688,8295,,Twitter for iPhone
676,767191397493538821,2016-08-21 02:47:37+00:00,4406,13643,doggo,Twitter for iPhone
677,767122157629476866,2016-08-20 22:12:29+00:00,3261,11227,,Twitter for iPhone
678,766793450729734144,2016-08-20 00:26:19+00:00,1565,5650,,Twitter for iPhone
679,766693177336135680,2016-08-19 17:47:52+00:00,918,4484,,Twitter for iPhone
680,766423258543644672,2016-08-18 23:55:18+00:00,1825,6671,,Twitter for iPhone
681,766313316352462849,2016-08-18 16:38:26+00:00,2166,7493,,Twitter for iPhone
683,766069199026450432,2016-08-18 00:28:24+00:00,1003,4765,,Twitter for iPhone
684,766008592277377025,2016-08-17 20:27:34+00:00,571,4149,,Twitter for iPhone
685,765719909049503744,2016-08-17 01:20:27+00:00,2475,8021,,Twitter for iPhone
686,765669560888528897,2016-08-16 22:00:23+00:00,1407,5760,,Twitter for iPhone
687,765395769549590528,2016-08-16 03:52:26+00:00,3127,20539,,Twitter for iPhone
688,765371061932261376,2016-08-16 02:14:15+00:00,2475,7842,pupper,Twitter for iPhone
689,765222098633691136,2016-08-15 16:22:20+00:00,3914,12902,,Twitter for iPhone
690,764857477905154048,2016-08-14 16:13:27+00:00,2029,7099,,Twitter for iPhone
691,764259802650378240,2016-08-13 00:38:30+00:00,1745,6718,,Twitter for iPhone
692,763837565564780549,2016-08-11 20:40:41+00:00,4858,14041,,Twitter for iPhone
693,763183847194451968,2016-08-10 01:23:03+00:00,1702,6004,,Twitter for iPhone
694,763103485927849985,2016-08-09 20:03:43+00:00,2602,8163,,Twitter for iPhone
695,762699858130116608,2016-08-08 17:19:51+00:00,4190,13518,,Twitter for iPhone
696,762471784394268675,2016-08-08 02:13:34+00:00,7612,12571,,Twitter for iPhone
697,762464539388485633,2016-08-08 01:44:46+00:00,4839,11503,,Twitter for iPhone
698,762316489655476224,2016-08-07 15:56:28+00:00,1298,5350,,Twitter for iPhone
699,762035686371364864,2016-08-06 21:20:40+00:00,17919,35400,,Twitter for iPhone
700,761976711479193600,2016-08-06 17:26:19+00:00,2310,5992,,Twitter for iPhone
702,761745352076779520,2016-08-06 02:06:59+00:00,979,4707,,Twitter for iPhone
703,761672994376806400,2016-08-05 21:19:27+00:00,33421,55016,,Twitter for iPhone
704,761599872357261312,2016-08-05 16:28:54+00:00,1336,4578,,Twitter for iPhone
706,761334018830917632,2016-08-04 22:52:29+00:00,1669,5792,,Twitter for iPhone
707,761292947749015552,2016-08-04 20:09:17+00:00,1265,4957,,Twitter for iPhone
708,761227390836215808,2016-08-04 15:48:47+00:00,1775,5908,,Twitter for iPhone
709,761004547850530816,2016-08-04 01:03:17+00:00,3952,12482,,Twitter for iPhone
